np,nn,delta,I,betaMinusQ,betaMinusQUncertainty,halflife_log_sec,halflife_log_sec_uncertainty,J_i,parity_i,flag_i,J_f,parity_f,flag_f,delta_J,delta_parity
37,59,1,0.22916666666666666,4.060697840353612,0.000343659111766921,-0.6955094722265123,0.0021542385015042255,2.0,-1,1,0.0,1,0,2.0,-1
80,125,0,0.21951219512195122,3.184691430817599,0.0010559316814902594,2.48572142648158,0.00851557807653435,0.5,-1,0,0.0,0,2,-1.0,0
14,27,0,0.3170731707317073,4.2576785748691846,0.007750116997500019,-1.6989700043360187,0.05428681023790647,0.0,0,2,0.5,1,1,-1.0,0
52,77,0,0.1937984496124031,3.1760912590556813,0.0009062278189047854,3.6201360549737576,0.0024995365864935357,1.5,1,0,3.5,1,0,2.0,1
62,95,0,0.21019108280254778,3.444044795918076,0.000954510533967219,2.683407299132095,0.0032410035962929236,1.5,-1,1,2.5,1,0,1.0,-1
55,96,0,0.271523178807947,4.02530586526477,0.026221553624347277,-1.2291479883578558,0.13985754501969125,0.0,0,2,0.0,0,2,-1.0,0
33,52,0,0.2235294117647059,3.9647309210536292,0.00018982719762148645,0.3059958827708047,0.001502749072329591,2.5,-1,1,2.5,1,1,0.0,-1
56,87,0,0.21678321678321677,3.6263403673750423,0.0010225940992331887,1.1577588860468637,0.0063422699026205055,2.5,-1,0,3.5,1,1,1.0,-1
30,49,0,0.24050632911392406,3.9595183769729982,0.00012013414867137152,-0.1272611725273312,0.02445089576399005,4.5,1,0,1.5,-1,1,3.0,-1
29,49,1,0.2564102564102564,4.1003705451175625,0.00046186873472250586,-0.47977856411804,0.0024906716438761797,6.0,-1,1,0.0,1,0,6.0,-1
67,102,0,0.20710059171597633,3.326335860928751,0.004097117753804262,2.450249108319361,0.009240308125601102,3.5,-1,0,0.5,-1,0,3.0,1
27,40,0,0.19402985074626866,3.9253120914996495,0.0003641471546599712,-0.48280410205002566,0.036961232502404406,3.5,-1,1,0.5,-1,1,3.0,1
41,62,0,0.20388349514563106,3.77232170672292,0.0007336055437554929,0.13353890837021754,0.015966708893501904,2.5,1,1,1.5,1,1,1.0,1
26,43,0,0.2463768115942029,4.045322978786658,0.008529387122063864,-0.790484985457369,0.018765810946436805,0.5,-1,1,3.5,-1,1,3.0,1
68,105,0,0.2138728323699422,3.4149733479708178,0.032739122481937444,1.9242792860618816,0.031021034421660848,3.5,-1,1,0.5,1,1,3.0,-1
88,141,0,0.2314410480349345,3.271841606536499,0.004551963553638361,2.380211241711606,0.02171472409516259,2.5,1,0,1.5,1,1,1.0,1
72,114,-1,0.22580645161290322,3.3384564936046046,0.015718272762461728,2.1931245983544616,0.20044360703227004,0.0,1,0,3.0,-1,1,3.0,-1
87,135,1,0.21621621621621623,3.311753861055754,0.0018388663916684028,2.9304395947667,0.009175235533167292,2.0,-1,0,0.0,1,0,2.0,-1
29,47,1,0.23684210526315788,4.05307844348342,6.572066938535934e-05,-0.19586056766464957,0.005454247810401906,3.0,-1,0,0.0,1,0,3.0,-1
31,54,0,0.27058823529411763,4.123851640967086,0.0012212491446001216,-1.0218194830625862,0.004566713794986875,2.5,-1,1,1.5,1,1,1.0,-1
71,110,0,0.2154696132596685,3.4149733479708178,0.020879542399194796,2.322219294733919,0.03722524130599301,0.0,0,2,0.5,-1,0,-1.0,0
58,95,0,0.24183006535947713,3.8228216453031045,0.013126795618429114,-0.06298389253518578,0.012551863638822306,0.0,0,2,1.5,-1,1,-1.0,0
23,37,1,0.23333333333333334,4.139879086401237,0.0056961812481513465,-0.9136401693252518,0.064076235034906,0.0,0,2,0.0,1,0,-1.0,0
44,71,0,0.23478260869565218,3.9095560292411755,0.0013959465489747378,-0.4975728800155673,0.025948412440760328,0.5,1,1,3.5,1,1,3.0,1
19,32,0,0.2549019607843137,4.139879086401237,0.00040911799019871547,-0.4377071355435253,0.005949239478126737,1.5,1,0,1.5,-1,1,0.0,-1
58,93,0,0.23178807947019867,3.7442929831226763,0.0016511015438123629,0.24054924828259971,0.012479726491472753,1.5,-1,1,1.5,-1,1,0.0,1
29,43,1,0.19444444444444445,3.9222062774390163,0.000132470206800633,0.8215135284047731,0.0019651334022771573,2.0,-1,0,0.0,1,0,2.0,-1
65,107,1,0.2441860465116279,3.90687353472207,0.03137468190205648,-0.11918640771920865,0.10857362047581294,0.0,0,2,0.0,1,0,-1.0,0
64,101,0,0.22424242424242424,3.6085260335771943,0.00021500785926737337,1.0644579892269184,0.03743917947441826,0.0,0,2,1.5,1,1,-1.0,0
50,77,0,0.2125984251968504,3.507855871695831,0.0013622280332990196,3.8785217955012063,0.0062042068843321686,5.5,-1,0,3.5,1,0,2.0,-1
80,130,-1,0.23809523809523808,3.595496221825574,0.02215563219861767,1.8041394323353503,0.07908659325082763,0.0,1,0,5.0,1,1,5.0,1
41,66,0,0.2336448598130841,3.94546858513182,0.000600724793562321,-0.5421181032660077,0.01210576953040423,2.5,1,1,0.5,1,0,2.0,1
59,90,0,0.2080536912751678,3.5224442335063197,0.0013041876333430985,2.1322596895310446,0.013451598997003378,2.5,1,1,2.5,-1,0,0.0,-1
18,32,-1,0.28,4.093421685162235,0.01751187427029241,-0.978810700930062,0.024816827537328674,0.0,1,0,0.0,-1,1,0.0,-1
27,45,1,0.25,4.143014800254095,0.009373262199350758,-1.2848326421515421,0.006694327274038564,6.0,-1,1,0.0,1,0,6.0,-1
6,10,-1,0.25,3.9036325160842376,0.0002304309048800025,-0.12493873660829995,0.0028952965460216787,0.0,1,0,2.0,-1,0,2.0,-1
48,81,0,0.2558139534883721,3.9872192299080047,0.00025315208728861024,-0.8210230527068306,0.011504489586841107,5.5,-1,0,4.5,1,1,1.0,-1
44,79,0,0.2845528455284553,4.1003705451175625,0.022059402255403263,-1.7212463990471711,0.04571520862139493,0.0,0,2,0.0,0,2,-1.0,0
50,78,-1,0.21875,3.100370545117563,0.004584219531200992,3.55339751012388,0.0021860460498485824,0.0,1,0,8.0,-1,0,8.0,-1
7,11,1,0.2222222222222222,4.139879086401237,0.0005822063706674027,-0.208309350979882,0.0014032131887019444,1.0,-1,0,0.0,0,2,-1.0,0
8,14,-1,0.2727272727272727,3.8115750058705933,0.0039006078467236503,0.34044411484011833,0.03172927721667593,0.0,1,0,4.0,1,0,4.0,1
60,92,-1,0.21052631578947367,3.041392685158225,0.0073040435592819615,2.835056101720116,0.007619201436899154,0.0,1,0,1.0,1,0,1.0,1
27,48,0,0.28,4.133538908370218,0.0142742377507907,-1.576754126063192,0.019666165218260458,0.0,0,2,0.0,0,2,-1.0,0
36,59,0,0.24210526315789474,3.988112840268352,0.0012274510022959326,-0.9430951486635274,0.02666720502914704,0.5,1,1,2.5,-1,0,2.0,-1
34,53,0,0.21839080459770116,3.8727388274726686,0.00022529753953962257,0.741151598851785,0.009458319025116192,1.5,1,1,2.5,-1,0,1.0,-1
14,29,0,0.3488372093023256,4.283301228703549,0.011309752132897182,-1.8860566476931633,0.16703633919355837,0.0,0,2,0.5,1,0,-1.0,0
43,66,0,0.21100917431192662,3.8095597146352675,0.0008483892204621663,-0.05551732784983137,0.014805493701247221,2.5,1,1,2.5,1,1,0.0,1
41,64,0,0.21904761904761905,3.869818207979328,0.0005808175864590047,0.4653828514484183,0.013385788825785158,2.5,1,1,2.5,-1,1,0.0,-1
60,94,-1,0.22077922077922077,3.428134794028789,0.004051254495366155,1.413299764081252,0.0033536253428822537,0.0,1,0,3.0,0,1,-1.0,0
56,86,-1,0.2112676056338028,3.3384564936046046,0.0016674517493257877,2.799753966411886,0.006198303737915106,0.0,1,0,2.0,-1,0,2.0,-1
55,81,1,0.19117647058823528,3.404833716619938,0.00031631684705551804,6.0507910390404795,0.0016690794846397072,5.0,1,0,7.0,-1,0,2.0,-1
12,25,0,0.35135135135135137,4.264817823009537,0.01701773486153503,-2.193820026016113,0.10178776919607463,1.5,-1,1,2.5,1,1,1.0,-1
9,12,0,0.14285714285714285,3.754348335711019,0.00013762853299750937,0.6188844849954505,0.002088958546913188,2.5,1,0,0.0,0,2,-1.0,0
12,26,-1,0.3684210526315789,4.2455126678141495,0.012954806988591317,-2.5086383061657274,0.07004749708116964,0.0,1,0,0.0,-1,1,0.0,-1
76,117,0,0.21243523316062177,3.0569048513364727,0.0009143041724278986,5.03095575412935,0.00026206170547296456,1.5,-1,0,5.5,-1,0,4.0,1
45,75,1,0.25,4.064457989226918,0.0074878358948836515,-0.8761483590329142,0.013061488177541406,0.0,0,2,0.0,1,0,-1.0,0
40,66,-1,0.24528301886792453,3.8721562727482928,0.011658912265859108,-0.7495799976911061,0.014639139839435452,0.0,1,0,1.0,-1,1,1.0,-1
37,65,1,0.27450980392156865,4.173186268412274,0.003089611750452664,-1.431798275933005,0.046950754800351546,4.0,1,1,0.0,1,0,4.0,1
53,81,1,0.208955223880597,3.61066016308988,0.0005162569208898948,3.4991369945373827,0.0016513098171226305,4.0,1,1,7.0,-1,0,3.0,-1
94,151,0,0.23265306122448978,3.103803720955957,0.0046849089780114555,4.579143111643815,0.00288430870334228,4.5,-1,1,2.5,1,1,2.0,-1
38,60,-1,0.22448979591836735,3.767897616018091,0.0006336549181352907,-0.18508681872492605,0.0013301515525367589,0.0,1,0,0.0,-1,0,0.0,-1
78,123,0,0.22388059701492538,3.424881636631067,0.00816343011096338,2.1760912590556813,0.01737177927613007,2.5,-1,1,1.5,1,0,1.0,-1
37,51,1,0.1590909090909091,3.725094521081469,1.300429804569059e-05,3.0279608597854475,0.0004153589981634476,2.0,-1,0,0.0,0,2,-1.0,0
39,55,1,0.1702127659574468,3.6910814921229687,0.0005634329632838521,3.0499928569201424,0.0023224303845093682,2.0,-1,0,0.0,0,2,-1.0,0
46,65,0,0.17117117117117117,3.346352974450639,0.00030713618765229974,3.15106325335375,0.0018402308555222533,2.5,1,0,0.5,-1,0,2.0,-1
62,99,0,0.22981366459627328,3.708420900134713,0.0010538652789824506,0.6655809910179531,0.027202030184004973,3.5,1,1,2.5,1,1,1.0,1
45,78,0,0.2682926829268293,4.049218022670182,0.034317019328962306,-1.3746875490383261,0.016466141493962153,0.0,0,2,0.0,0,2,-1.0,0
24,31,0,0.12727272727272726,3.4149733479708178,5.361866488113224e-05,2.3219710555263013,0.0004966203337944561,1.5,-1,0,0.0,0,2,-1.0,0
50,80,-1,0.23076923076923078,3.3324384599156054,0.002848163811551558,2.3498600821923312,0.006985970218282871,0.0,1,0,8.0,-1,1,8.0,-1
27,46,0,0.2602739726027397,4.08278537031645,0.01076763178272525,-1.3767507096020994,0.0072382413650541955,3.5,-1,1,4.5,1,1,1.0,-1
47,66,0,0.168141592920354,3.303196057420489,0.0035867106465641693,4.286276786466843,0.004043710259806814,0.5,-1,0,0.5,1,0,0.0,-1
55,77,1,0.16666666666666666,3.1072099696478683,0.0004987600690607657,5.7480887483494865,0.0004021245202807887,2.0,1,0,0.0,0,2,-1.0,0
31,44,0,0.17333333333333334,3.530199698203082,8.60902335808216e-05,2.100370545117563,0.0068935632048135196,1.5,-1,0,0.5,-1,0,1.0,1
40,70,-1,0.2727272727272727,4.0,0.042387141433757373,-1.424812155072339,0.01963565476690234,0.0,1,0,6.0,-1,1,6.0,-1
19,24,0,0.11627906976744186,3.2624510897304293,0.00011106547406050375,4.904217687268979,0.002144182810114798,1.5,1,0,0.0,0,2,-1.0,0
37,57,1,0.2127659574468085,4.008600171761918,0.00011155407280259998,0.43200668726959834,0.0008030593230459537,3.0,-1,0,0.0,1,0,3.0,-1
42,71,0,0.25663716814159293,4.004321373782642,0.012899836096136192,-1.0969100130080565,0.010857362047581294,0.0,0,2,2.5,1,1,-1.0,0
97,155,1,0.23015873015873015,3.3979400086720375,0.03474355855226015,2.03342375548695,0.1206373560842366,0.0,0,2,0.0,1,0,-1.0,0
58,97,0,0.25161290322580643,3.8825245379548803,0.017075798764216978,-0.5044556624535516,0.009712656144801157,0.0,0,2,0.0,0,2,-1.0,0
11,16,0,0.18518518518518517,3.957128197676813,0.00017831958859603717,-0.5214335044061567,0.0072141940515490326,2.5,1,0,0.5,1,0,2.0,1
60,95,0,0.22580645161290322,3.667452952889954,0.000952645960303907,0.9493900066449128,0.009759426559623635,1.5,-1,1,2.5,-1,0,1.0,1
67,104,0,0.21637426900584794,3.505149978319906,0.08143021535685971,1.724275869600789,0.016388471015217048,0.0,0,2,2.5,-1,0,-1.0,0
16,21,0,0.13513513513513514,3.6866362692622934,1.7514756883341018e-05,2.481442628502305,0.0017199781461514922,3.5,-1,0,0.0,0,2,-1.0,0
79,120,0,0.20603015075376885,2.655138434811382,0.0005880270418690047,5.432751287645629,0.0004155928056490448,1.5,1,0,6.5,1,0,5.0,1
52,75,0,0.18110236220472442,2.846337112129805,0.0022024050649224734,4.527114111639805,0.0027869164614112416,1.5,1,0,0.0,0,2,-1.0,0
24,39,0,0.23809523809523808,4.02938377768521,0.0029507671807819068,-0.889410289700751,0.006733247781445764,0.0,0,2,2.5,-1,1,-1.0,0
44,66,-1,0.2,3.439332693830263,0.003063750163244758,1.0806264869218056,0.006132064943816679,0.0,1,0,1.0,1,1,1.0,1
50,84,-1,0.2537313432835821,3.8796692056320534,0.00025267000860070454,0.010299956639811961,0.024598710889051374,0.0,1,0,0.0,-1,1,0.0,-1
35,48,0,0.1566265060240964,2.9894498176666917,0.0016864509082103732,3.9317832153858596,0.0007317514438133981,1.5,-1,0,0.5,-1,0,1.0,1
31,47,1,0.20512820512820512,3.9111576087399764,0.00019609861268760328,0.7067177823367587,0.004266154046200902,2.0,-1,1,0.0,1,0,2.0,-1
49,80,0,0.24031007751937986,3.88930170250631,0.0009638535598368942,-0.20134935455473107,0.01657085463541819,4.5,1,1,1.5,1,0,3.0,1
46,77,0,0.25203252032520324,3.960470777534299,0.03757860248669977,-0.9625735020593764,0.007968706089967923,0.0,0,2,3.5,1,1,-1.0,0
5,9,1,0.2857142857142857,4.313867220369153,0.00044694383574509405,-1.9086848403027772,0.009502391419276985,2.0,-1,0,0.0,1,0,2.0,-1
2,6,-1,0.5,4.02530586526477,4.0971177538042625e-06,-0.9244530386074693,0.0058392535381949825,0.0,1,0,2.0,1,0,2.0,1
58,88,-1,0.2054794520547945,3.0170333392987803,0.01352994347467823,2.8993827055332653,0.0029566190144699436,0.0,1,0,2.0,-1,1,2.0,-1
42,66,-1,0.2222222222222222,3.7134905430939424,0.0010668355745012182,0.04375512696867949,0.003926713217931752,0.0,1,0,2.0,1,1,2.0,1
32,46,-1,0.1794871794871795,2.979548374704095,0.00468892365157599,3.717670503002262,0.004991890596589101,0.0,1,0,2.0,-1,0,2.0,-1
39,64,0,0.24271844660194175,3.9708116108725178,0.0006735048115077167,-0.6270879970298935,0.02208277026626704,2.5,1,1,2.5,-1,1,0.0,-1
45,67,1,0.19642857142857142,3.8182258936139557,0.002897496619384917,0.5440680443502757,0.049633655074657355,1.0,1,1,0.0,1,0,1.0,1
63,95,1,0.20253164556962025,3.5327543789924976,0.0002865579426047849,3.439963935920905,0.0018923506836743,1.0,-1,1,0.0,0,2,-1.0,0
11,18,0,0.2413793103448276,4.12057393120585,0.0002414940528158991,-1.3645162531850878,0.004021245202807887,1.5,1,0,1.5,1,0,0.0,1
56,97,0,0.2679738562091503,3.9818186071706636,0.022643090818730543,-0.9469215565165803,0.14988924596660905,0.0,0,2,0.0,0,2,-1.0,0
30,48,-1,0.23076923076923078,3.7937903846908188,0.00015360898073748456,0.1673173347481761,0.04431576345951549,0.0,1,0,2.0,-1,1,2.0,-1
69,106,0,0.21142857142857144,3.376576957056512,0.009123833653429659,2.959994838328416,0.014286002694185914,0.5,1,1,3.5,-1,0,3.0,-1
14,28,-1,0.3333333333333333,4.195899652409234,0.00871355170697607,-1.8239087409443189,0.0405341516443035,0.0,1,0,0.0,0,2,-1.0,0
55,92,0,0.25170068027210885,3.921166050637739,0.0011143767281450343,-0.6345120151091003,0.0037439179474418258,1.5,1,1,2.5,-1,1,1.0,-1
91,146,0,0.2320675105485232,3.3283796034387376,0.002650623598470551,2.717670503002262,0.009983781193178205,0.5,1,1,0.5,1,0,0.0,1
14,26,-1,0.3,4.139879086401237,0.004626180350708552,-1.518557371497695,0.038699508288408575,0.0,1,0,2.0,-1,1,2.0,-1
59,96,0,0.23870967741935484,3.8363241157067516,0.001228179730163715,0.1673173347481761,0.8863152691903098,0.0,0,2,1.5,-1,1,-1.0,0
23,30,0,0.1320754716981132,3.5352941200427703,0.00039251104778428,1.9648251178833886,0.003955837831259288,3.5,-1,0,0.0,0,2,-1.0,0
44,64,-1,0.18518518518518517,3.1335389083702174,0.005237080517068624,2.436162647040756,0.0038179734672813344,0.0,1,0,1.0,1,0,1.0,1
39,67,1,0.2641509433962264,4.110589710299249,0.018146102770996334,-1.0915149811213503,0.03485079175766835,0.0,0,2,0.0,1,0,-1.0,0
38,65,0,0.2621359223300971,4.045322978786658,0.007864251429058883,-1.2518119729937995,0.0697973274487369,0.0,0,2,2.5,1,1,-1.0,0
47,71,1,0.2033898305084746,3.8536982117761744,0.0012225937095595744,0.5877109650189114,0.010099871672168647,2.0,-1,1,0.0,1,0,2.0,-1
8,13,0,0.23809523809523808,3.90848501887865,0.0006487608927196725,0.534026106056135,0.012698669061498592,2.5,1,1,2.5,1,0,0.0,1
46,80,-1,0.2698412698412698,3.9508514588885464,0.02173904069549312,-1.3133637307377066,0.005361660270410515,0.0,1,0,3.0,1,1,3.0,1
87,146,0,0.2532188841201717,3.660865478003869,0.00201975381321818,-0.045757490560675115,0.048254942433694645,0.0,0,2,0.5,1,1,-1.0,0
60,91,0,0.2052980132450331,3.387389826338729,0.0007956132516834162,2.8729716307384434,0.002443779239005436,1.5,1,0,2.5,1,0,1.0,1
35,52,0,0.19540229885057472,3.833147111912785,0.0002027983043248665,1.7456992266025058,0.0009359794868604564,2.5,-1,0,2.5,1,0,0.0,-1
38,62,-1,0.24,3.8750612633917,0.0007585676950576797,-0.6968039425795111,0.0021606690641952824,0.0,1,0,1.0,-1,1,1.0,-1
62,91,0,0.1895424836601307,2.90687353472207,0.00037994040176418306,5.221724002326585,1.876691147519615e-05,1.5,1,0,0.0,0,2,-1.0,0
27,43,1,0.22857142857142856,4.1003705451175625,0.00038259275786715034,-0.9430951486635274,0.015238402873798306,6.0,-1,1,0.0,1,0,6.0,-1
15,25,1,0.25,4.164352855784437,0.0024897567215960395,-0.8239087409443188,0.023162372368173426,2.0,-1,1,0.0,1,0,2.0,-1
82,130,-1,0.22641509433962265,2.7551122663950713,0.0013891317347344786,4.582754046505527,0.0002451794214734203,0.0,1,0,1.0,-1,1,1.0,-1
65,98,0,0.20245398773006135,3.250420002308894,0.0009759426559623635,3.0681858617461617,0.0066814535677423344,1.5,1,0,0.0,0,2,-1.0,0
21,33,1,0.2222222222222222,4.05307844348342,0.0008109392538193463,-0.27901425584626094,0.012384823628419727,3.0,1,1,0.0,1,0,3.0,1
47,61,1,0.12962962962962962,3.214843848047698,0.0006964600532960684,2.1565491513317814,0.001817131723444568,1.0,1,0,0.0,0,2,-1.0,0
14,20,-1,0.17647058823529413,3.6580113966571126,0.00010785775045069769,0.4424797690644486,0.031357002303483886,0.0,1,0,1.0,1,0,1.0,1
75,115,1,0.21052631578947367,3.494154594018443,0.0006653614177876742,2.255272505103306,0.043429448190325175,2.0,-1,1,10.0,-1,0,8.0,1
44,73,0,0.24786324786324787,3.9731278535996988,0.020005267091926387,-0.8181564120552275,0.008571601616511548,0.0,0,2,3.5,1,1,-1.0,0
41,67,1,0.24074074074074073,4.049218022670182,0.0004769484042330355,-0.712198270069774,0.013431788100100572,2.0,1,1,0.0,1,0,2.0,1
35,43,1,0.10256410256410256,2.8609366207000937,0.0021415623212309113,2.5877109650189114,0.002019974334433729,1.0,1,0,0.0,0,2,-1.0,0
37,66,0,0.2815533980582524,4.14921911265538,0.013768059107145642,-1.6382721639824072,0.20770605656242475,0.0,0,2,0.0,0,2,-1.0,0
49,83,1,0.25757575757575757,4.14921911265538,0.0018480616251202204,-0.6989700043360187,0.004342944819032518,7.0,-1,1,0.0,1,0,7.0,-1
45,61,1,0.1509433962264151,3.5490032620257876,0.000653895363995574,1.4781334281005176,0.005054974016166881,1.0,1,0,0.0,0,2,-1.0,0
55,91,1,0.2465753424657534,3.9800033715837464,0.00015416317211015953,-0.4921441283041691,0.0013487406270287323,1.0,-1,0,0.0,1,0,1.0,-1
76,121,0,0.22842639593908629,3.5024271199844326,0.027450688950488557,1.968482948553935,0.0326888319712125,0.0,0,2,1.5,1,0,-1.0,0
54,85,0,0.22302158273381295,3.7032913781186614,0.0003259358586957078,1.5990092398233435,0.0014214069145876821,1.5,-1,0,3.5,1,0,2.0,-1
15,27,1,0.2857142857142857,4.271841606536499,0.0022063088652838994,-1.3142582613977363,0.013431788100100572,0.0,0,2,0.0,1,0,-1.0,0
59,88,0,0.19727891156462585,3.4313637641589874,0.0025414269681745846,2.9036325160842376,0.0032531421865412123,1.5,1,1,2.5,-1,0,1.0,-1
57,83,1,0.18571428571428572,3.575187844927661,0.00015362012258811832,5.161435088062925,3.234245471427255e-05,3.0,-1,0,0.0,0,2,-1.0,0
35,47,1,0.14634146341463414,3.4899584794248346,0.0001364724731158762,5.1038803141730895,8.615977137860681e-05,5.0,-1,0,0.0,0,2,-1.0,0
45,60,0,0.14285714285714285,2.7528164311882715,0.0017954930877272248,5.104581334798743,0.00027035111066103215,3.5,1,0,0.0,0,2,-1.0,0
16,19,0,0.08571428571428572,2.2227164711475833,6.683454002942258e-05,6.877776651797843,0.00034803221217203923,1.5,1,0,0.0,0,2,-1.0,0
23,41,1,0.28125,4.238046103128795,0.012551863638822306,-1.8239087409443189,0.057905930920433564,1.0,0,1,0.0,1,0,-1.0,0
66,104,-1,0.2235294117647059,3.401400540781544,0.03550185050478963,1.7403626894942439,0.0631701064586548,0.0,1,0,6.0,1,1,6.0,1
91,145,1,0.2288135593220339,3.459392487759231,0.0021111537314741405,2.7371926427047373,0.004772466834101668,1.0,1,1,0.0,1,0,1.0,1
55,86,0,0.2198581560283688,3.720159303405957,0.0007949657087790951,1.395501124305626,0.001746960908701737,3.5,1,0,1.5,-1,0,2.0,-1
79,125,1,0.22549019607843138,3.6334684555795866,0.02019974334433729,1.5843312243675307,0.009047801706317747,2.0,-1,1,0.0,0,2,-1.0,0
17,28,0,0.24444444444444444,4.060697840353612,0.005136004307725412,-0.384049948343599,0.02628901222174648,1.5,1,1,3.5,-1,0,2.0,-1
59,99,1,0.25316455696202533,3.9858753573083936,0.013459539728406565,-0.7423214251308154,0.03359183837925705,0.0,0,2,0.0,1,0,-1.0,0
85,133,1,0.22018348623853212,3.459392487759231,0.0017492416632214308,0.10720996964786837,0.016964628199345775,3.0,-1,1,0.0,1,0,3.0,-1
64,99,0,0.2147239263803681,3.505149978319906,0.0005605113157063844,1.8325089127062364,0.019160050672202285,3.5,1,1,1.5,1,0,2.0,1
44,77,0,0.2727272727272727,4.064457989226918,0.027592675272646253,-1.5228787452803376,0.043429448190325175,0.0,0,2,0.0,0,2,-1.0,0
57,84,0,0.19148936170212766,3.3979400086720375,0.0006809737476242988,4.150695051142714,0.003315225052696578,3.5,1,1,3.5,-1,0,0.0,-1
26,39,0,0.2,3.900913067737669,0.00030062344161895947,-0.09528445472131904,0.009735119146025569,0.5,-1,1,3.5,-1,1,3.0,1
47,59,1,0.11320754716981132,2.2764618041732443,0.0064569708685086645,3.1576380641009174,0.0007250325240454955,1.0,1,0,0.0,0,2,-1.0,0
59,100,0,0.2578616352201258,3.951823035315912,0.01945833377019039,-0.8728952016351923,0.13936315464059573,0.0,0,2,0.0,0,2,-1.0,0
25,34,0,0.15254237288135594,3.7101173651118162,0.00019894581529681125,0.6618126855372612,0.0037847013673485996,2.5,-1,0,1.5,-1,0,1.0,1
83,127,1,0.20952380952380953,3.0644579892269186,0.00028678411477404384,5.636524804801006,0.00043325467069358725,1.0,-1,0,0.0,1,0,1.0,-1
47,79,1,0.25396825396825395,4.060697840353612,0.007552947511360901,-1.2839966563652008,0.08351816959677918,3.0,1,1,0.0,1,0,3.0,1
59,89,1,0.20270270270270271,3.6875289612146345,0.0013376626752666892,2.137986732723532,0.003792964907451981,1.0,-1,0,0.0,0,2,-1.0,0
66,101,0,0.20958083832335328,3.3729120029701067,0.0012053512103670759,2.5705429398818973,0.005603799766493571,0.5,-1,1,3.5,-1,0,3.0,1
60,101,0,0.2546583850931677,3.8948696567452528,0.022129655128828116,-0.6675615400843947,0.15351804941696343,0.0,0,2,2.5,-1,1,-1.0,0
26,41,0,0.22388059701492538,3.9827233876685453,0.00033848758266965206,-0.40011692792631215,0.009820729490274538,0.0,0,2,3.5,-1,1,-1.0,0
27,39,1,0.18181818181818182,3.9818186071706636,0.0006340065429244552,-0.6989700043360187,0.032572086142743886,1.0,1,1,0.0,1,0,1.0,1
39,61,1,0.22,3.9566485792052033,0.0006622390994767819,-0.1372724716820254,0.004765920240364903,1.0,-1,1,0.0,1,0,1.0,-1
60,93,0,0.21568627450980393,3.519827993775719,0.0012267835062825996,1.4996870826184039,0.013743496262761131,1.5,-1,1,2.5,-1,0,1.0,1
44,65,0,0.1926605504587156,3.629409599102719,0.0010011201437300312,1.5365584425715302,0.002524967918042162,2.5,1,1,3.5,1,0,1.0,1
47,69,1,0.1896551724137931,3.7895807121644256,0.0002298376641241235,2.3613500243522663,0.009071425209467401,0.0,-1,1,0.0,1,0,0.0,-1
56,93,0,0.2483221476510067,3.8680563618230415,0.011769498154559669,-0.453457336521869,0.006168955708853009,2.5,-1,1,1.5,-1,1,1.0,1
87,133,1,0.20909090909090908,3.0827853703164503,0.0030436505839170048,1.437750562820388,0.004755049071933414,1.0,1,0,0.0,1,0,1.0,1
66,102,-1,0.21428571428571427,3.1760912590556813,0.04140274060811001,2.717670503002262,0.014975671789767305,0.0,1,0,3.0,1,0,3.0,1
82,127,0,0.215311004784689,2.808885867359812,0.0007687821574063773,4.066176785772006,0.0006712434032507756,4.5,1,0,4.5,-1,0,0.0,-1
43,75,1,0.2711864406779661,4.136720567156407,0.014170046234361574,-1.5228787452803376,0.057905930920433564,0.0,0,2,0.0,1,0,-1.0,0
42,70,-1,0.25,3.890421018800914,0.011178751142940844,-0.9030899869919435,0.017371779276130074,0.0,1,0,2.0,1,1,2.0,1
62,100,-1,0.2345679012345679,3.637489729512511,0.000376255127178854,0.4899584794248346,0.037948061525526856,0.0,1,0,1.0,1,1,1.0,1
17,21,1,0.10526315789473684,3.6910814921229687,1.9282321192445802e-05,3.3491142720154343,0.00013995954943707761,2.0,-1,0,0.0,0,2,-1.0,0
83,132,0,0.22790697674418606,3.3364597338485296,0.0011047490968230183,2.658964842664435,0.011428802155348732,4.5,-1,1,4.5,1,0,0.0,-1
34,49,0,0.18072289156626506,3.5646660642520893,0.0005715646723685847,3.125481265700594,0.0009759426559623636,4.5,1,0,1.5,-1,0,3.0,-1
5,14,0,0.47368421052631576,4.4361626470407565,0.00849499096470097,-2.5346171485515816,0.019335028303911896,1.5,-1,1,0.5,1,1,1.0,-1
61,89,1,0.18666666666666668,3.537819095073274,0.0025176491704536337,3.987344446103173,0.0024145356666229714,1.0,-1,1,0.0,0,2,-1.0,0
45,69,1,0.21052631578947367,3.890979596989689,0.004008013341986308,0.2600713879850748,0.011931167085254171,1.0,1,0,0.0,1,0,1.0,1
90,143,0,0.22746781115879827,3.093421685162235,0.00039226598365455,3.1172049860927826,0.0007957755050907043,0.5,1,0,1.5,-1,0,1.0,-1
35,57,1,0.2391304347826087,4.096910013008056,0.00025119592833284084,-0.46344155742846993,0.01893725938531621,0.0,0,2,0.0,1,0,-1.0,0
14,24,-1,0.2631578947368421,4.017033339298781,0.005303403769395479,-1.2006594505464183,0.055148505638508157,0.0,1,0,2.0,-1,1,2.0,-1
